Iter L2_norm L2_norm_weighted Drag Lift
450 -1.0000e+00 -5.7036e-06 0.000000 0.000000
451 -1.0000e+00 -5.7036e-06 0.000000 0.000000
452 -1.0000e+00 -5.7036e-06 0.000000 0.000000
453 -1.0000e+00 -5.7036e-06 0.000000 0.000000
454 -1.0000e+00 -5.7036e-06 0.000000 0.000000
455 -1.0000e+00 -5.7036e-06 0.000000 0.000000
456 -1.0000e+00 -5.7036e-06 0.000000 0.000000
457 -1.0000e+00 -5.7036e-06 0.000000 0.000000
458 -1.0000e+00 -5.7036e-06 0.000000 0.000000
459 -1.0000e+00 -5.7036e-06 0.000000 0.000000
460 -1.0000e+00 -5.7036e-06 0.000000 0.000000
461 -1.0000e+00 -5.7036e-06 0.000000 0.000000
462 -1.0000e+00 -5.7036e-06 0.000000 0.000000
463 -1.0000e+00 -5.7036e-06 0.000000 0.000000
464 -1.0000e+00 -5.7036e-06 0.000000 0.000000
465 -1.0000e+00 -5.7036e-06 0.000000 0.000000
466 -1.0000e+00 -5.7036e-06 0.000000 0.000000
467 -1.0000e+00 -5.7036e-06 0.000000 0.000000
468 -1.0000e+00 -5.7036e-06 0.000000 0.000000
469 -1.0000e+00 -5.7036e-06 0.000000 0.000000
470 -1.0000e+00 -5.7036e-06 0.000000 0.000000
471 -1.0000e+00 -5.7036e-06 0.000000 0.000000
472 -1.0000e+00 -5.7036e-06 0.000000 0.000000
473 -1.0000e+00 -5.7036e-06 0.000000 0.000000
474 -1.0000e+00 -5.7036e-06 0.000000 0.000000
475 -1.0000e+00 -5.7036e-06 0.000000 0.000000
476 -1.0000e+00 -5.7036e-06 0.000000 0.000000
477 -1.0000e+00 -5.7036e-06 0.000000 0.000000
478 -1.0000e+00 -5.7036e-06 0.000000 0.000000
479 -1.0000e+00 -5.7036e-06 0.000000 0.000000
480 -1.0000e+00 -5.7036e-06 0.000000 0.000000
481 -1.0000e+00 -5.7036e-06 0.000000 0.000000
482 -1.0000e+00 -5.7036e-06 0.000000 0.000000
483 -1.0000e+00 -5.7036e-06 0.000000 0.000000
484 -1.0000e+00 -5.7036e-06 0.000000 0.000000
485 -1.0000e+00 -5.7036e-06 0.000000 0.000000
486 -1.0000e+00 -5.7036e-06 0.000000 0.000000
487 -1.0000e+00 -5.7036e-06 0.000000 0.000000
488 -1.0000e+00 -5.7036e-06 0.000000 0.000000
489 -1.0000e+00 -5.7036e-06 0.000000 0.000000
490 -1.0000e+00 -5.7036e-06 0.000000 0.000000
491 -1.0000e+00 -5.7036e-06 0.000000 0.000000
492 -1.0000e+00 -5.7036e-06 0.000000 0.000000
493 -1.0000e+00 -5.7036e-06 0.000000 0.000000
494 -1.0000e+00 -5.7036e-06 0.000000 0.000000
495 -1.0000e+00 -5.7036e-06 0.000000 0.000000
496 -1.0000e+00 -5.7036e-06 0.000000 0.000000
497 -1.0000e+00 -5.7036e-06 0.000000 0.000000
498 -1.0000e+00 -5.7036e-06 0.000000 0.000000
499 -1.0000e+00 -5.7036e-06 0.000000 0.000000
500 -1.0000e+00 -5.7036e-06 0.000000 0.000000
501 -1.0000e+00 -5.7036e-06 0.000000 0.000000
502 -1.0000e+00 -5.7036e-06 0.000000 0.000000
503 -1.0000e+00 -5.7036e-06 0.000000 0.000000
504 -1.0000e+00 -5.7036e-06 0.000000 0.000000
505 -1.0000e+00 -5.7036e-06 0.000000 0.000000
506 -1.0000e+00 -5.7036e-06 0.000000 0.000000
507 -1.0000e+00 -5.7036e-06 0.000000 0.000000
508 -1.0000e+00 -5.7036e-06 0.000000 0.000000
509 -1.0000e+00 -5.7036e-06 0.000000 0.000000
510 -1.0000e+00 -5.7036e-06 0.000000 0.000000
511 -1.0000e+00 -5.7036e-06 0.000000 0.000000
512 -1.0000e+00 -5.7036e-06 0.000000 0.000000
513 -1.0000e+00 -5.7036e-06 0.000000 0.000000
514 -1.0000e+00 -5.7036e-06 0.000000 0.000000
515 -1.0000e+00 -5.7036e-06 0.000000 0.000000
516 -1.0000e+00 -5.7036e-06 0.000000 0.000000
517 -1.0000e+00 -5.7036e-06 0.000000 0.000000
518 -1.0000e+00 -5.7036e-06 0.000000 0.000000
519 -1.0000e+00 -5.7036e-06 0.000000 0.000000
520 -1.0000e+00 -5.7036e-06 308540809742006372588235339595776.000000 308540809742006372588235339595776.000000
521 -1.0000e+00 -5.7036e-06 0.000000 0.000000
522 -1.0000e+00 -5.7036e-06 73977173873955081939140879581184.000000 73977173873955081939140879581184.000000
523 -1.0000e+00 -5.7036e-06 945.522034 945.522034
524 -1.0000e+00 -5.7036e-06 0.000000 0.000000
525 -1.0000e+00 -5.7036e-06 0.000000 0.000000
526 -1.0000e+00 -5.7036e-06 0.000000 0.000000
527 -1.0000e+00 -5.7036e-06 0.000000 0.000000
528 -1.0000e+00 -5.7036e-06 0.000000 0.000000
529 -1.0000e+00 -5.7036e-06 0.000000 0.000000
530 -1.0000e+00 -5.7036e-06 0.000000 0.000000
531 -1.0000e+00 -5.7036e-06 0.000000 0.000000
532 -1.0000e+00 -5.7036e-06 0.000000 0.000000
533 -1.0000e+00 -5.7036e-06 0.000000 0.000000
534 -1.0000e+00 -5.7036e-06 0.000000 0.000000
535 -1.0000e+00 -5.7036e-06 0.000000 0.000000
536 -1.0000e+00 -5.7036e-06 0.000000 0.000000
537 -1.0000e+00 -5.7036e-06 0.000000 0.000000
538 -1.0000e+00 -5.7036e-06 0.000000 0.000000
539 -1.0000e+00 -5.7036e-06 0.000000 0.000000
540 -1.0000e+00 -5.7036e-06 0.000000 0.000000
541 -1.0000e+00 -5.7036e-06 0.000000 0.000000
542 -1.0000e+00 -5.7036e-06 0.000000 0.000000
543 -1.0000e+00 -5.7036e-06 0.000000 0.000000
544 -1.0000e+00 -5.7036e-06 0.000000 0.000000
545 -1.0000e+00 -5.7036e-06 0.000000 0.000000
546 -1.0000e+00 -5.7036e-06 0.000000 0.000000
547 -1.0000e+00 -5.7036e-06 0.000000 0.000000
548 -1.0000e+00 -5.7036e-06 0.000000 0.000000
549 -1.0000e+00 -5.7036e-06 0.000000 0.000000
550 -1.0000e+00 -5.7036e-06 0.000000 0.000000
551 -1.0000e+00 -5.7036e-06 0.000000 0.000000
552 -1.0000e+00 -5.7036e-06 0.000000 0.000000
553 -1.0000e+00 -5.7036e-06 0.000000 0.000000
554 -1.0000e+00 -5.7036e-06 0.000000 0.000000
555 -1.0000e+00 -5.7036e-06 0.000000 0.000000
556 -1.0000e+00 -5.7036e-06 0.000000 0.000000
557 -1.0000e+00 -5.7036e-06 0.000000 0.000000
558 -1.0000e+00 -5.7036e-06 0.000000 0.000000
559 -1.0000e+00 -5.7036e-06 0.000000 0.000000
560 -1.0000e+00 -5.7036e-06 0.000000 0.000000
561 -1.0000e+00 -5.7036e-06 0.000000 0.000000
562 -1.0000e+00 -5.7036e-06 0.000000 0.000000
563 -1.0000e+00 -5.7036e-06 0.000000 0.000000
564 -1.0000e+00 -5.7036e-06 0.000000 0.000000
565 -1.0000e+00 -5.7036e-06 0.000000 0.000000
566 -1.0000e+00 -5.7036e-06 0.000000 0.000000
567 -1.0000e+00 -5.7036e-06 0.000000 0.000000
568 -1.0000e+00 -5.7036e-06 0.000000 0.000000
569 -1.0000e+00 -5.7036e-06 0.000000 0.000000
570 -1.0000e+00 -5.7036e-06 0.000000 0.000000
571 -1.0000e+00 -5.7036e-06 0.000000 0.000000
572 -1.0000e+00 -5.7036e-06 0.000000 0.000000
573 -1.0000e+00 -5.7036e-06 0.000000 0.000000
574 -1.0000e+00 -5.7036e-06 0.000000 0.000000
575 -1.0000e+00 -5.7036e-06 0.000000 0.000000
576 -1.0000e+00 -5.7036e-06 0.000000 0.000000
577 -1.0000e+00 -5.7036e-06 0.000000 0.000000
578 -1.0000e+00 -5.7036e-06 0.000000 0.000000
579 -1.0000e+00 -5.7036e-06 0.000000 0.000000
580 -1.0000e+00 -5.7036e-06 0.000000 0.000000
581 -1.0000e+00 -5.7036e-06 0.000000 0.000000
582 -1.0000e+00 -5.7036e-06 0.000000 0.000000
583 -1.0000e+00 -5.7036e-06 0.000000 0.000000
584 -1.0000e+00 -5.7036e-06 0.000000 0.000000
585 -1.0000e+00 -5.7036e-06 0.000000 0.000000
586 -1.0000e+00 -5.7036e-06 0.000000 0.000000
587 -1.0000e+00 -5.7036e-06 0.000000 0.000000
588 -1.0000e+00 -5.7036e-06 0.000000 0.000000
589 -1.0000e+00 -5.7036e-06 0.000000 0.000000
590 -1.0000e+00 -5.7036e-06 0.000000 0.000000
591 -1.0000e+00 -5.7036e-06 0.000000 0.000000
592 -1.0000e+00 -5.7036e-06 0.000000 0.000000
593 -1.0000e+00 -5.7036e-06 0.000000 0.000000
594 -1.0000e+00 -5.7036e-06 0.000000 0.000000
595 -1.0000e+00 -5.7036e-06 0.000000 0.000000
596 -1.0000e+00 -5.7036e-06 0.000000 0.000000
597 -1.0000e+00 -5.7036e-06 0.000000 0.000000
598 -1.0000e+00 -5.7036e-06 0.000000 0.000000
599 -1.0000e+00 -5.7036e-06 0.000000 0.000000
600 -1.0000e+00 -5.7036e-06 0.000000 0.000000
601 -1.0000e+00 -5.7036e-06 0.000000 0.000000
602 -1.0000e+00 -5.7036e-06 0.000000 0.000000
603 -1.0000e+00 -5.7036e-06 0.000000 0.000000
604 -1.0000e+00 -5.7036e-06 0.000000 0.000000
605 -1.0000e+00 -5.7036e-06 0.000000 0.000000
606 -1.0000e+00 -5.7036e-06 0.000000 0.000000
607 -1.0000e+00 -5.7036e-06 0.000000 0.000000
608 -1.0000e+00 -5.7036e-06 0.000000 0.000000
609 -1.0000e+00 -5.7036e-06 0.000000 0.000000
610 -1.0000e+00 -5.7036e-06 0.000000 0.000000
611 -1.0000e+00 -5.7036e-06 0.000000 0.000000
612 -1.0000e+00 -5.7036e-06 0.000000 0.000000
613 -1.0000e+00 -5.7036e-06 0.000000 0.000000
614 -1.0000e+00 -5.7036e-06 0.000000 0.000000
615 -1.0000e+00 -5.7036e-06 0.000000 0.000000
616 -1.0000e+00 -5.7036e-06 0.000000 0.000000
617 -1.0000e+00 -5.7036e-06 0.000000 0.000000
618 -1.0000e+00 -5.7036e-06 0.000000 0.000000
619 -1.0000e+00 -5.7036e-06 0.000000 0.000000
620 -1.0000e+00 -5.7036e-06 0.000000 0.000000
621 -1.0000e+00 -5.7036e-06 0.000000 0.000000
622 -1.0000e+00 -5.7036e-06 0.000000 0.000000
623 -1.0000e+00 -5.7036e-06 0.000000 0.000000
624 -1.0000e+00 -5.7036e-06 0.000000 0.000000
625 -1.0000e+00 -5.7036e-06 0.000000 0.000000
626 -1.0000e+00 -5.7036e-06 0.000000 0.000000
627 -1.0000e+00 -5.7036e-06 0.000000 0.000000
628 -1.0000e+00 -5.7036e-06 0.000000 0.000000
629 -1.0000e+00 -5.7036e-06 0.000000 0.000000
630 -1.0000e+00 -5.7036e-06 0.000000 0.000000
631 -1.0000e+00 -5.7036e-06 0.000000 0.000000
632 -1.0000e+00 -5.7036e-06 0.000000 0.000000
633 -1.0000e+00 -5.7036e-06 0.000000 0.000000
634 -1.0000e+00 -5.7036e-06 0.000000 0.000000
635 -1.0000e+00 -5.7036e-06 0.000000 0.000000
636 -1.0000e+00 -5.7036e-06 0.000000 0.000000
637 -1.0000e+00 -5.7036e-06 0.000000 0.000000
638 -1.0000e+00 -5.7036e-06 0.000000 0.000000
639 -1.0000e+00 -5.7036e-06 0.000000 0.000000
640 -1.0000e+00 -5.7036e-06 0.000000 0.000000
641 -1.0000e+00 -5.7036e-06 0.000000 0.000000
642 -1.0000e+00 -5.7036e-06 0.000000 0.000000
643 -1.0000e+00 -5.7036e-06 0.000000 0.000000
644 -1.0000e+00 -5.7036e-06 0.000000 0.000000
645 -1.0000e+00 -5.7036e-06 0.000000 0.000000
646 -1.0000e+00 -5.7036e-06 0.000000 0.000000
647 -1.0000e+00 -5.7036e-06 0.000000 0.000000
648 -1.0000e+00 -5.7036e-06 0.000000 0.000000
649 -1.0000e+00 -5.7036e-06 0.000000 0.000000
650 -1.0000e+00 -5.7036e-06 0.000000 0.000000
651 -1.0000e+00 -5.7036e-06 0.000000 0.000000
652 -1.0000e+00 -5.7036e-06 0.000000 0.000000
653 -1.0000e+00 -5.7036e-06 0.000000 0.000000
654 -1.0000e+00 -5.7036e-06 0.000000 0.000000
655 -1.0000e+00 -5.7036e-06 0.000000 0.000000
656 -1.0000e+00 -5.7036e-06 0.000000 0.000000
657 -1.0000e+00 -5.7036e-06 0.000000 0.000000
658 -1.0000e+00 -5.7036e-06 0.000000 0.000000
659 -1.0000e+00 -5.7036e-06 0.000000 0.000000
660 -1.0000e+00 -5.7036e-06 0.000000 0.000000
661 -1.0000e+00 -5.7036e-06 0.000000 0.000000
662 -1.0000e+00 -5.7036e-06 0.000000 0.000000
663 -1.0000e+00 -5.7036e-06 0.000000 0.000000
664 -1.0000e+00 -5.7036e-06 0.000000 0.000000
665 -1.0000e+00 -5.7036e-06 0.000000 0.000000
666 -1.0000e+00 -5.7036e-06 0.000000 0.000000
667 -1.0000e+00 -5.7036e-06 0.000000 0.000000
668 -1.0000e+00 -5.7036e-06 0.000000 0.000000
669 -1.0000e+00 -5.7036e-06 0.000000 0.000000
670 -1.0000e+00 -5.7036e-06 0.000000 0.000000
671 -1.0000e+00 -5.7036e-06 0.000000 0.000000
672 -1.0000e+00 -5.7036e-06 0.000000 0.000000
673 -1.0000e+00 -5.7036e-06 0.000000 0.000000
674 -1.0000e+00 -5.7036e-06 0.000000 0.000000
675 -1.0000e+00 -5.7036e-06 0.000000 0.000000
676 -1.0000e+00 -5.7036e-06 0.000000 0.000000
677 -1.0000e+00 -5.7036e-06 0.000000 0.000000
678 -1.0000e+00 -5.7036e-06 0.000000 0.000000
679 -1.0000e+00 -5.7036e-06 0.000000 0.000000
680 -1.0000e+00 -5.7036e-06 0.000000 0.000000
681 -1.0000e+00 -5.7036e-06 0.000000 0.000000
682 -1.0000e+00 -5.7036e-06 0.000000 0.000000
683 -1.0000e+00 -5.7036e-06 0.000000 0.000000
684 -1.0000e+00 -5.7036e-06 0.000000 0.000000
685 -1.0000e+00 -5.7036e-06 0.000000 0.000000
686 -1.0000e+00 -5.7036e-06 0.000000 0.000000
687 -1.0000e+00 -5.7036e-06 0.000000 0.000000
688 -1.0000e+00 -5.7036e-06 0.000000 0.000000
689 -1.0000e+00 -5.7036e-06 0.000000 0.000000
690 -1.0000e+00 -5.7036e-06 0.000000 0.000000
691 -1.0000e+00 -5.7036e-06 0.000000 0.000000
692 -1.0000e+00 -5.7036e-06 0.000000 0.000000
693 -1.0000e+00 -5.7036e-06 0.000000 0.000000
694 -1.0000e+00 -5.7036e-06 0.000000 0.000000
695 -1.0000e+00 -5.7036e-06 0.000000 0.000000
696 -1.0000e+00 -5.7036e-06 0.000000 0.000000
697 -1.0000e+00 -5.7036e-06 0.000000 0.000000
698 -1.0000e+00 -5.7036e-06 0.000000 0.000000
699 -1.0000e+00 -5.7036e-06 0.000000 0.000000
700 -1.0000e+00 -5.7036e-06 0.000000 0.000000
701 -1.0000e+00 -5.7036e-06 0.000000 0.000000
702 -1.0000e+00 -5.7036e-06 0.000000 0.000000
703 -1.0000e+00 -5.7036e-06 0.000000 0.000000
704 -1.0000e+00 -5.7036e-06 0.000000 0.000000
705 -1.0000e+00 -5.7036e-06 0.000000 0.000000
706 -1.0000e+00 -5.7036e-06 0.000000 0.000000
707 -1.0000e+00 -5.7036e-06 0.000000 0.000000
708 -1.0000e+00 -5.7036e-06 0.000000 0.000000
709 -1.0000e+00 -5.7036e-06 0.000000 0.000000
710 -1.0000e+00 -5.7036e-06 0.000000 0.000000
711 -1.0000e+00 -5.7036e-06 0.000000 0.000000
712 -1.0000e+00 -5.7036e-06 0.000000 0.000000
713 -1.0000e+00 -5.7036e-06 0.000000 0.000000
714 -1.0000e+00 -5.7036e-06 0.000000 0.000000
715 -1.0000e+00 -5.7036e-06 0.000000 0.000000
716 -1.0000e+00 -5.7036e-06 0.000000 0.000000
717 -1.0000e+00 -5.7036e-06 0.000000 0.000000
718 -1.0000e+00 -5.7036e-06 0.000000 0.000000
719 -1.0000e+00 -5.7036e-06 0.000000 0.000000
720 -1.0000e+00 -5.7036e-06 0.000000 0.000000
721 -1.0000e+00 -5.7036e-06 0.000000 0.000000
722 -1.0000e+00 -5.7036e-06 0.000000 0.000000
723 -1.0000e+00 -5.7036e-06 0.000000 0.000000
724 -1.0000e+00 -5.7036e-06 0.000000 0.000000
725 -1.0000e+00 -5.7036e-06 0.000000 0.000000
726 -1.0000e+00 -5.7036e-06 0.000000 0.000000
727 -1.0000e+00 -5.7036e-06 0.000000 0.000000
728 -1.0000e+00 -5.7036e-06 0.000000 0.000000
729 -1.0000e+00 -5.7036e-06 0.000000 0.000000
730 -1.0000e+00 -5.7036e-06 0.000000 0.000000
731 -1.0000e+00 -5.7036e-06 0.000000 0.000000
732 -1.0000e+00 -5.7036e-06 0.000000 0.000000
733 -1.0000e+00 -5.7036e-06 0.000000 0.000000
734 -1.0000e+00 -5.7036e-06 0.000000 0.000000
735 -1.0000e+00 -5.7036e-06 0.000000 0.000000
736 -1.0000e+00 -5.7036e-06 0.000000 0.000000
737 -1.0000e+00 -5.7036e-06 0.000000 0.000000
738 -1.0000e+00 -5.7036e-06 0.000000 0.000000
739 -1.0000e+00 -5.7036e-06 0.000000 0.000000
740 -1.0000e+00 -5.7036e-06 0.000000 0.000000
741 -1.0000e+00 -5.7036e-06 0.000000 0.000000
742 -1.0000e+00 -5.7036e-06 0.000000 0.000000
743 -1.0000e+00 -5.7036e-06 0.000000 0.000000
744 -1.0000e+00 -5.7036e-06 0.000000 0.000000
745 -1.0000e+00 -5.7036e-06 0.000000 0.000000
746 -1.0000e+00 -5.7036e-06 0.000000 0.000000
747 -1.0000e+00 -5.7036e-06 0.000000 0.000000
748 -1.0000e+00 -5.7036e-06 0.000000 0.000000
749 -1.0000e+00 -5.7036e-06 0.000000 0.000000
750 -1.0000e+00 -5.7036e-06 0.000000 0.000000
751 -1.0000e+00 -5.7036e-06 0.000000 0.000000
752 -1.0000e+00 -5.7036e-06 0.000000 0.000000
753 -1.0000e+00 -5.7036e-06 0.000000 0.000000
754 -1.0000e+00 -5.7036e-06 0.000000 0.000000
755 -1.0000e+00 -5.7036e-06 0.000000 0.000000
756 -1.0000e+00 -5.7036e-06 0.000000 0.000000
757 -1.0000e+00 -5.7036e-06 0.000000 0.000000
758 -1.0000e+00 -5.7036e-06 0.000000 0.000000
759 -1.0000e+00 -5.7036e-06 0.000000 0.000000
760 -1.0000e+00 -5.7036e-06 0.000000 0.000000
761 -1.0000e+00 -5.7036e-06 0.000000 0.000000
762 -1.0000e+00 -5.7036e-06 0.000000 0.000000
763 -1.0000e+00 -5.7036e-06 0.000000 0.000000
764 -1.0000e+00 -5.7036e-06 0.000000 0.000000
765 -1.0000e+00 -5.7036e-06 0.000000 0.000000
766 -1.0000e+00 -5.7036e-06 0.000000 0.000000
767 -1.0000e+00 -5.7036e-06 0.000000 0.000000
768 -1.0000e+00 -5.7036e-06 -3327938023277985792.000000 -3327938023277985792.000000
769 -1.0000e+00 -5.7036e-06 0.000000 0.000000
770 -1.0000e+00 -5.7036e-06 -2974346628657315840.000000 -2974346628657315840.000000
771 -1.0000e+00 -5.7036e-06 0.000000 0.000000
772 -1.0000e+00 -5.7036e-06 0.000000 0.000000
773 -1.0000e+00 -5.7036e-06 0.000000 0.000000
774 -1.0000e+00 -5.7036e-06 0.000000 0.000000
775 -1.0000e+00 -5.7036e-06 0.000000 0.000000
776 -1.0000e+00 -5.7036e-06 0.000000 0.000000
777 -1.0000e+00 -5.7036e-06 0.000000 0.000000
778 -1.0000e+00 -5.7036e-06 0.000000 0.000000
779 -1.0000e+00 -5.7036e-06 0.000000 0.000000
780 -1.0000e+00 -5.7036e-06 0.000000 0.000000
781 -1.0000e+00 -5.7036e-06 0.003000 0.003000
782 -1.0000e+00 -5.7036e-06 -2961175029112373248.000000 -2961175029112373248.000000
783 -1.0000e+00 -5.7036e-06 0.000000 0.000000
784 -1.0000e+00 -5.7036e-06 0.000000 0.000000
785 -1.0000e+00 -5.7036e-06 0.000000 0.000000
786 -1.0000e+00 -5.7036e-06 0.000000 0.000000
787 -1.0000e+00 -5.7036e-06 0.000000 0.000000
788 -1.0000e+00 -5.7036e-06 0.000000 0.000000
789 -1.0000e+00 -5.7036e-06 0.000000 0.000000
790 -1.0000e+00 -5.7036e-06 0.000000 0.000000
791 -1.0000e+00 -5.7036e-06 0.000000 0.000000
792 -1.0000e+00 -5.7036e-06 0.000000 0.000000
793 -1.0000e+00 -5.7036e-06 0.000000 0.000000
794 -1.0000e+00 -5.7036e-06 -3910119209125285986304.000000 -3910119209125285986304.000000
795 -1.0000e+00 -5.7036e-06 0.000000 0.000000
796 -1.0000e+00 -5.7036e-06 0.000000 0.000000
797 -1.0000e+00 -5.7036e-06 0.000000 0.000000
798 -1.0000e+00 -5.7036e-06 0.000000 0.000000
799 -1.0000e+00 -5.7036e-06 0.000000 0.000000
800 -1.0000e+00 -5.7036e-06 0.000000 0.000000
801 -1.0000e+00 -5.7036e-06 0.000000 0.000000
802 -1.0000e+00 -5.7036e-06 0.000000 0.000000
803 -1.0000e+00 -5.7036e-06 -2199023255552.000000 -2199023255552.000000
804 -1.0000e+00 -5.7036e-06 -nan -nan
805 -1.0000e+00 -5.7036e-06 -nan -nan
806 -1.0000e+00 -5.7036e-06 -2962910608216817664.000000 -2962910608216817664.000000
807 -1.0000e+00 -5.7036e-06 0.000000 0.000000
808 -1.0000e+00 -5.7036e-06 0.000000 0.000000
809 -1.0000e+00 -5.7036e-06 0.000000 0.000000
810 -1.0000e+00 -5.7036e-06 0.000000 0.000000
811 -1.0000e+00 -5.7036e-06 0.000000 0.000000
812 -1.0000e+00 -5.7036e-06 0.000000 0.000000
813 -1.0000e+00 -5.7036e-06 0.000000 0.000000
814 -1.0000e+00 -5.7036e-06 0.000000 0.000000
815 -1.0000e+00 -5.7036e-06 0.000000 0.000000
816 -1.0000e+00 -5.7036e-06 0.000000 0.000000
817 -1.0000e+00 -5.7036e-06 0.000000 0.000000
818 -1.0000e+00 -5.7036e-06 0.000000 0.000000
819 -1.0000e+00 -5.7036e-06 0.000000 0.000000
820 -1.0000e+00 -5.7036e-06 0.000000 0.000000
821 -1.0000e+00 -5.7036e-06 0.000000 0.000000
822 -1.0000e+00 -5.7036e-06 0.000000 0.000000
823 -1.0000e+00 -5.7036e-06 0.000000 0.000000
824 -1.0000e+00 -5.7036e-06 0.000000 0.000000
825 -1.0000e+00 -5.7036e-06 0.000000 0.000000
826 -1.0000e+00 -5.7036e-06 0.000000 0.000000
827 -1.0000e+00 -5.7036e-06 0.000000 0.000000
828 -1.0000e+00 -5.7036e-06 0.000000 0.000000
829 -1.0000e+00 -5.7036e-06 0.000000 0.000000
830 -1.0000e+00 -5.7036e-06 0.000000 0.000000
831 -1.0000e+00 -5.7036e-06 0.000000 0.000000
832 -1.0000e+00 -5.7036e-06 0.000000 0.000000
833 -1.0000e+00 -5.7036e-06 0.000000 0.000000
834 -1.0000e+00 -5.7036e-06 0.000000 0.000000
835 -1.0000e+00 -5.7036e-06 0.000000 0.000000
836 -1.0000e+00 -5.7036e-06 0.000000 0.000000
837 -1.0000e+00 -5.7036e-06 0.000000 0.000000
838 -1.0000e+00 -5.7036e-06 0.000000 0.000000
839 -1.0000e+00 -5.7036e-06 0.000000 0.000000
840 -1.0000e+00 -5.7036e-06 0.000000 0.000000
841 -1.0000e+00 -5.7036e-06 0.000000 0.000000
842 -1.0000e+00 -5.7036e-06 0.000000 0.000000
843 -1.0000e+00 -5.7036e-06 0.000000 0.000000
844 -1.0000e+00 -5.7036e-06 0.000000 0.000000
845 -1.0000e+00 -5.7036e-06 0.000000 0.000000
846 -1.0000e+00 -5.7036e-06 -nan -nan
847 -1.0000e+00 -5.7036e-06 -nan -nan
848 -1.0000e+00 -5.7036e-06 0.000000 0.000000
849 -1.0000e+00 -5.7036e-06 0.000000 0.000000
850 -1.0000e+00 -5.7036e-06 0.000000 0.000000
851 -1.0000e+00 -5.7036e-06 0.000000 0.000000
852 -1.0000e+00 -5.7036e-06 0.000000 0.000000
853 -1.0000e+00 -5.7036e-06 0.000000 0.000000
854 -1.0000e+00 -5.7036e-06 0.000000 0.000000
855 -1.0000e+00 -5.7036e-06 0.000000 0.000000
856 -1.0000e+00 -5.7036e-06 0.000000 0.000000
857 -1.0000e+00 -5.7036e-06 0.000000 0.000000
858 -1.0000e+00 -5.7036e-06 0.000000 0.000000
859 -1.0000e+00 -5.7036e-06 0.000000 0.000000
860 -1.0000e+00 -5.7036e-06 0.000000 0.000000
861 -1.0000e+00 -5.7036e-06 0.000000 0.000000
862 -1.0000e+00 -5.7036e-06 0.000000 0.000000
863 -1.0000e+00 -5.7036e-06 0.000000 0.000000
864 -1.0000e+00 -5.7036e-06 0.000000 0.000000
865 -1.0000e+00 -5.7036e-06 0.000000 0.000000
866 -1.0000e+00 -5.7036e-06 0.000000 0.000000
867 -1.0000e+00 -5.7036e-06 0.000000 0.000000
868 -1.0000e+00 -5.7036e-06 0.000000 0.000000
869 -1.0000e+00 -5.7036e-06 -166153499473114484112975882535043072.000000 -166153499473114484112975882535043072.000000
870 -1.0000e+00 -5.7036e-06 0.000000 0.000000
871 -1.0000e+00 -5.7036e-06 0.000000 0.000000
872 -1.0000e+00 -5.7036e-06 0.000000 0.000000
873 -1.0000e+00 -5.7036e-06 0.000000 0.000000
874 -1.0000e+00 -5.7036e-06 0.000000 0.000000
875 -1.0000e+00 -5.7036e-06 0.000000 0.000000
876 -1.0000e+00 -5.7036e-06 0.000000 0.000000
877 -1.0000e+00 -5.7036e-06 0.000000 0.000000
878 -1.0000e+00 -5.7036e-06 0.000000 0.000000
879 -1.0000e+00 -5.7036e-06 0.000000 0.000000
880 -1.0000e+00 -5.7036e-06 0.000000 0.000000
881 -1.0000e+00 -5.7036e-06 0.000000 0.000000
882 -1.0000e+00 -5.7036e-06 0.000000 0.000000
883 -1.0000e+00 -5.7036e-06 0.000000 0.000000
884 -1.0000e+00 -5.7036e-06 0.000000 0.000000
885 -1.0000e+00 -5.7036e-06 0.000000 0.000000
886 -1.0000e+00 -5.7036e-06 0.000000 0.000000
887 -1.0000e+00 -5.7036e-06 0.000000 0.000000
888 -1.0000e+00 -5.7036e-06 0.000000 0.000000
889 -1.0000e+00 -5.7036e-06 0.000000 0.000000
890 -1.0000e+00 -5.7036e-06 0.000000 0.000000
891 -1.0000e+00 -5.7036e-06 0.000000 0.000000
892 -1.0000e+00 -5.7036e-06 0.000000 0.000000
893 -1.0000e+00 -5.7036e-06 0.000000 0.000000
894 -1.0000e+00 -5.7036e-06 0.000000 0.000000
895 -1.0000e+00 -5.7036e-06 0.000000 0.000000
896 -1.0000e+00 -5.7036e-06 0.000000 0.000000
897 -1.0000e+00 -5.7036e-06 0.000000 0.000000
898 -1.0000e+00 -5.7036e-06 0.000000 0.000000
899 -1.0000e+00 -5.7036e-06 0.000000 0.000000
900 -1.0000e+00 -5.7036e-06 -nan -nan
901 -1.0000e+00 -5.7036e-06 0.000000 0.000000
902 -1.0000e+00 -5.7036e-06 -2995505905300144128.000000 -2995505905300144128.000000
903 -1.0000e+00 -5.7036e-06 0.000000 0.000000
904 -1.0000e+00 -5.7036e-06 308540809742006372588235339595776.000000 308540809742006372588235339595776.000000
905 -1.0000e+00 -5.7036e-06 0.000000 0.000000
906 -1.0000e+00 -5.7036e-06 18807534610831658206355813040128.000000 18807534610831658206355813040128.000000
907 -1.0000e+00 -5.7036e-06 72731400096176972759040.000000 72731400096176972759040.000000
